Time,WW,WH,WE,WR,WB,HH,HE,HR,HB,EE,ER,EB,RR,RB,BB
1,429.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,428.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,428.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,429.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,429.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,430.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,430.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,430.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,430.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,430.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,432.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,432.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,431.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,430.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,430.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,430.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,431.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,430.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,429.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,431.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,431.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,429.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,429.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,428.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,427.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,428.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,428.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,429.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,429.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,429.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,431.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,430.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,431.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,431.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,432.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,432.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,432.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,431.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,429.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,429.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,429.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,428.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,428.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,428.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,428.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,428.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,428.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,428.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,428.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,428.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,427.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,427.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,426.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,426.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,425.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,425.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,425.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,428.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,428.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
